transaction_id,sender_name,receiver_name,amount,merchant_category,transaction_type,device_type,location,transaction_hour,previous_fraud_history,customer_age,payment_method,is_fraud
TXN121883,User_196,Merchant_571,18.27,Travel,Purchase,Mobile - Known,Houston,0,0,32,Debit Card,0
TXN121884,User_3538,Merchant_43,39.2,Crypto Exchange,Purchase,Mobile - Known,Miami,7,0,55,Debit Card,0
TXN121885,User_1708,Merchant_653,33.7,Restaurant,Purchase,Desktop - Known,Chicago,11,0,61,Cryptocurrency,0
TXN121886,User_1484,Merchant_233,62.96,Restaurant,Purchase,Desktop - New,Houston,9,0,49,Credit Card,0
TXN121887,User_621,Merchant_156,123.7,Electronics,Transfer,Desktop - Known,Seattle,2,1,29,Credit Card,0
TXN121888,User_932,Merchant_319,367.13,Electronics,Purchase,Desktop - New,Dallas,5,0,62,ACH,0
TXN121889,User_962,Merchant_754,94.45,Electronics,Transfer,Desktop - Known,Dallas,2,1,60,ACH,1
TXN121890,User_650,Merchant_682,121.57,Grocery,Bill Payment,ATM,Los Angeles,21,0,42,Debit Card,0
TXN121891,User_667,Merchant_386,334.27,Gas Station,Purchase,Mobile - New,New York,3,1,64,Debit Card,1
TXN121892,User_2036,Merchant_518,349.33,Gas Station,Transfer,Desktop - Known,Miami,21,0,33,Cryptocurrency,0
TXN121893,User_3000,Merchant_725,318.99,Grocery,Withdrawal,Mobile - Known,New York,8,0,31,Credit Card,0
TXN121894,User_432,Merchant_370,58.75,Gambling,Withdrawal,Mobile - New,Unknown/Foreign,18,0,50,Credit Card,0
TXN121895,User_1589,Merchant_515,249.47,Grocery,Purchase,Desktop - New,New York,0,0,39,Credit Card,0
TXN121896,User_1680,Merchant_319,196.69,Gambling,Purchase,Mobile - Known,Seattle,19,1,18,Credit Card,0
TXN121897,User_3031,Merchant_471,37.13,Restaurant,Purchase,Mobile - New,Dallas,1,0,44,ACH,0
TXN121898,User_701,Merchant_268,151.1,Electronics,Purchase,Desktop - Known,Miami,10,0,37,ACH,0
TXN121899,User_3374,Merchant_253,51.64,Gas Station,Deposit,Mobile - Known,New York,1,0,60,Debit Card,0
TXN121900,User_3102,Merchant_150,91.09,Crypto Exchange,Purchase,ATM,Dallas,18,0,48,Debit Card,0
TXN121901,User_2122,Merchant_551,138.22,Restaurant,Bill Payment,Mobile - Known,New York,10,0,41,ACH,0
TXN121902,User_2564,Merchant_332,145.13,Grocery,Purchase,Desktop - Known,Houston,13,0,33,Debit Card,0
TXN121903,User_3091,Merchant_327,118.48,Gas Station,Transfer,Desktop - Known,Dallas,9,0,43,Debit Card,0
TXN121904,User_3702,Merchant_51,136.44,Restaurant,Purchase,Desktop - Known,New York,7,0,38,Debit Card,0
TXN121905,User_3865,Merchant_499,42.39,Grocery,Purchase,ATM,New York,0,0,31,ACH,0
TXN121906,User_3081,Merchant_611,109.17,Gambling,Transfer,Mobile - New,Chicago,5,0,24,Credit Card,0
TXN121907,User_2999,Merchant_362,106.63,Electronics,Purchase,Desktop - New,Miami,1,0,41,Cryptocurrency,1
TXN121908,User_3689,Merchant_384,309.53,Restaurant,Purchase,Desktop - New,Houston,10,0,37,Credit Card,0
TXN121909,User_890,Merchant_435,104.51,Gas Station,Bill Payment,Mobile - Known,Houston,3,0,35,Wire Transfer,0
TXN121910,User_3469,Merchant_353,143.51,Travel,Purchase,Mobile - New,Chicago,14,0,50,Debit Card,0
TXN121911,User_355,Merchant_152,182.6,Crypto Exchange,Purchase,Desktop - New,Houston,20,0,39,Credit Card,0
TXN121912,User_2730,Merchant_30,235.41,Jewelry,Purchase,Desktop - Known,Unknown/Foreign,3,0,62,Debit Card,0
TXN121913,User_2871,Merchant_59,44.85,Crypto Exchange,Purchase,Mobile - Known,Houston,8,0,20,Credit Card,0
TXN121914,User_238,Merchant_72,34.95,Online Retail,Transfer,Mobile - Known,Dallas,13,0,34,Credit Card,0
TXN121915,User_1983,Merchant_25,919.56,Jewelry,Purchase,Desktop - Known,New York,5,0,50,Debit Card,0
TXN121916,User_631,Merchant_157,55.07,Travel,Purchase,Desktop - Known,Chicago,22,0,18,Credit Card,0
TXN121917,User_1669,Merchant_762,140.17,Gas Station,Withdrawal,Desktop - Known,New York,11,0,51,Credit Card,0
TXN121918,User_2261,Merchant_239,32.32,Restaurant,Bill Payment,ATM,Miami,7,0,47,ACH,0
TXN121919,User_560,Merchant_755,261.46,Grocery,Withdrawal,Mobile - Known,New York,1,0,43,Credit Card,0
TXN121920,User_3480,Merchant_319,9.16,Restaurant,Purchase,Desktop - Known,Dallas,1,0,54,Debit Card,0
TXN121921,User_1742,Merchant_401,438.21,Grocery,Transfer,Desktop - Known,Miami,18,0,43,Credit Card,0
TXN121922,User_3108,Merchant_22,48.66,Jewelry,Bill Payment,Desktop - Known,Seattle,8,0,58,Credit Card,0
TXN121923,User_430,Merchant_526,139.91,Online Retail,Withdrawal,Mobile - Known,Chicago,19,0,61,Wire Transfer,0
TXN121924,User_624,Merchant_762,56.68,Online Retail,Purchase,Mobile - Known,Los Angeles,1,0,38,Debit Card,0
TXN121925,User_2306,Merchant_394,62.99,Travel,Bill Payment,Desktop - Known,Chicago,16,0,58,Credit Card,0
TXN121926,User_774,Merchant_760,89.02,Gas Station,Transfer,Desktop - New,New York,16,0,56,Debit Card,0
TXN121927,User_273,Merchant_366,24.74,Online Retail,Purchase,Desktop - Known,Seattle,13,0,28,Credit Card,0
TXN121928,User_3239,Merchant_216,538.74,Gambling,Withdrawal,ATM,Los Angeles,11,0,48,ACH,0
TXN121929,User_2305,Merchant_351,18.12,Travel,Purchase,Mobile - Known,Houston,19,0,53,Credit Card,0
TXN121930,User_2205,Merchant_684,483.35,Electronics,Purchase,Desktop - Known,Houston,15,0,57,Wire Transfer,0
TXN121931,User_3567,Merchant_132,15.87,Online Retail,Purchase,Desktop - New,Dallas,5,0,60,Debit Card,0
TXN121932,User_3757,Merchant_331,78.92,Electronics,Purchase,Mobile - Known,Seattle,23,0,27,Wire Transfer,0
TXN121933,User_1705,Merchant_296,195.72,Gambling,Withdrawal,Desktop - Known,Seattle,21,0,42,Cryptocurrency,0
TXN121934,User_1315,Merchant_624,118.22,Gas Station,Transfer,Mobile - New,Dallas,16,0,22,Wire Transfer,0
TXN121935,User_2082,Merchant_379,87.79,Gambling,Deposit,Mobile - Known,Dallas,19,1,68,Credit Card,0
TXN121936,User_706,Merchant_310,81.73,Restaurant,Purchase,Mobile - New,New York,9,0,38,Credit Card,0
TXN121937,User_2746,Merchant_340,72.56,Gambling,Purchase,Desktop - New,Chicago,16,0,26,Wire Transfer,0
TXN121938,User_2207,Merchant_417,87.45,Travel,Bill Payment,Mobile - Known,Los Angeles,6,0,18,ACH,0
TXN121939,User_1044,Merchant_628,124.51,Grocery,Purchase,Mobile - New,Houston,2,0,42,Debit Card,0
TXN121940,User_1181,Merchant_476,203.91,Online Retail,Transfer,ATM,Chicago,15,1,64,Cryptocurrency,0
TXN121941,User_1606,Merchant_653,77.88,Gas Station,Transfer,Desktop - Known,Unknown/Foreign,22,0,20,Credit Card,0
TXN121942,User_1231,Merchant_94,93.56,Grocery,Purchase,Mobile - Known,Houston,14,0,18,Debit Card,0
TXN121943,User_1021,Merchant_237,6.53,Travel,Transfer,ATM,Los Angeles,1,0,54,Credit Card,0
TXN121944,User_1272,Merchant_623,64.44,Grocery,Transfer,Desktop - Known,Seattle,1,0,37,Debit Card,0
TXN121945,User_3588,Merchant_248,39.05,Gas Station,Purchase,Mobile - Known,Los Angeles,17,0,43,Wire Transfer,0
TXN121946,User_1452,Merchant_400,141.44,Gas Station,Purchase,Mobile - Known,Dallas,11,0,82,Wire Transfer,0
TXN121947,User_2242,Merchant_210,229.88,Crypto Exchange,Transfer,Mobile - Known,Houston,11,0,24,Cryptocurrency,0
TXN121948,User_299,Merchant_586,186.43,Electronics,Purchase,Mobile - Known,Los Angeles,2,0,41,Credit Card,0
TXN121949,User_3601,Merchant_212,489.4,Gambling,Deposit,Mobile - Known,Chicago,5,0,58,Credit Card,0
TXN121950,User_2872,Merchant_199,100.42,Grocery,Withdrawal,Desktop - Known,Chicago,0,0,23,ACH,0
TXN121951,User_3050,Merchant_626,71.45,Travel,Purchase,Desktop - Known,Dallas,3,0,30,Debit Card,0
TXN121952,User_313,Merchant_661,850.82,Electronics,Transfer,ATM,Seattle,4,0,44,Cryptocurrency,0
TXN121953,User_2143,Merchant_624,102.77,Restaurant,Deposit,Mobile - Known,Chicago,4,0,49,Credit Card,0
TXN121954,User_2385,Merchant_468,93.2,Grocery,Transfer,ATM,Chicago,15,0,43,Debit Card,0
TXN121955,User_3729,Merchant_29,108.02,Online Retail,Deposit,Desktop - Known,Los Angeles,6,0,34,ACH,0
TXN121956,User_29,Merchant_50,107.06,Crypto Exchange,Withdrawal,Mobile - Known,Miami,6,0,27,Credit Card,0
TXN121957,User_2210,Merchant_60,74.62,Grocery,Purchase,Mobile - New,New York,2,0,29,Debit Card,0
TXN121958,User_3830,Merchant_675,204.85,Gas Station,Deposit,Desktop - Known,Houston,15,0,55,Debit Card,0
TXN121959,User_1805,Merchant_594,42.5,Online Retail,Transfer,Desktop - Known,Unknown/Foreign,8,0,38,Wire Transfer,0
TXN121960,User_2628,Merchant_204,129.53,Gas Station,Purchase,Mobile - Known,Unknown/Foreign,11,0,42,Wire Transfer,0
TXN121961,User_3289,Merchant_654,304.87,Electronics,Purchase,Mobile - Known,Seattle,10,0,56,Debit Card,0
TXN121962,User_3034,Merchant_651,47.68,Travel,Transfer,Desktop - Known,Houston,13,0,26,ACH,0
TXN121963,User_3330,Merchant_172,201.05,Gas Station,Withdrawal,Mobile - Known,Seattle,12,0,35,Credit Card,0
TXN121964,User_3259,Merchant_617,99.36,Online Retail,Withdrawal,ATM,Seattle,15,0,30,ACH,0
TXN121965,User_2928,Merchant_576,239.21,Jewelry,Deposit,Mobile - Known,Seattle,1,0,62,Wire Transfer,0
TXN121966,User_1034,Merchant_214,247.62,Travel,Purchase,Mobile - Known,New York,22,1,41,Credit Card,0
TXN121967,User_462,Merchant_626,35.84,Electronics,Transfer,Mobile - New,Los Angeles,7,0,39,Debit Card,0
TXN121968,User_2770,Merchant_50,43.78,Travel,Bill Payment,Mobile - Known,Seattle,8,0,48,Cryptocurrency,0
TXN121969,User_633,Merchant_465,248.27,Gambling,Purchase,Mobile - Known,Unknown/Foreign,20,0,28,Debit Card,0
TXN121970,User_1816,Merchant_638,55.82,Electronics,Purchase,Desktop - Known,Unknown/Foreign,14,0,47,ACH,0
TXN121971,User_1427,Merchant_62,24.11,Electronics,Transfer,Mobile - Known,Dallas,21,0,45,Wire Transfer,0
TXN121972,User_2155,Merchant_536,446.57,Online Retail,Purchase,Mobile - New,Los Angeles,12,0,51,Cryptocurrency,0
TXN121973,User_3800,Merchant_703,583.27,Jewelry,Purchase,Desktop - New,New York,18,0,87,Credit Card,0
TXN121974,User_3074,Merchant_75,1.55,Restaurant,Withdrawal,Mobile - New,Houston,17,0,45,Cryptocurrency,0
TXN121975,User_2297,Merchant_197,49.72,Travel,Purchase,Mobile - Known,Dallas,3,0,36,Debit Card,0
TXN121976,User_609,Merchant_84,276.46,Restaurant,Transfer,Desktop - Known,New York,6,0,25,ACH,0
TXN121977,User_3620,Merchant_382,192.82,Electronics,Purchase,ATM,Chicago,2,0,71,Debit Card,0
TXN121978,User_3244,Merchant_292,69.1,Electronics,Withdrawal,Desktop - New,Houston,19,0,44,Debit Card,0
TXN121979,User_3565,Merchant_282,86.96,Gas Station,Purchase,Desktop - New,Chicago,11,0,43,Debit Card,0
TXN121980,User_2173,Merchant_429,141.22,Travel,Bill Payment,Mobile - Known,Seattle,8,0,22,Credit Card,0
TXN121981,User_2270,Merchant_672,37.42,Grocery,Withdrawal,ATM,Los Angeles,12,0,31,Credit Card,0
TXN121982,User_3765,Merchant_260,194.45,Gas Station,Deposit,Mobile - Known,Unknown/Foreign,13,0,58,ACH,0
TXN121983,User_3405,Merchant_326,607.85,Electronics,Purchase,Desktop - New,Miami,8,0,49,Debit Card,0
TXN121984,User_1000,Merchant_759,13.83,Restaurant,Transfer,Mobile - Known,Seattle,3,0,39,Debit Card,0
TXN121985,User_2361,Merchant_337,351.25,Gas Station,Withdrawal,ATM,Los Angeles,12,0,43,Debit Card,0
TXN121986,User_3296,Merchant_314,129.98,Travel,Transfer,Mobile - New,New York,19,0,21,Wire Transfer,0
TXN121987,User_1900,Merchant_692,181.45,Restaurant,Withdrawal,Mobile - Known,Unknown/Foreign,4,0,18,Credit Card,0
TXN121988,User_277,Merchant_465,175.77,Gambling,Withdrawal,Desktop - New,Miami,7,0,52,Wire Transfer,0
TXN121989,User_623,Merchant_347,87.22,Grocery,Purchase,Desktop - Known,Miami,3,0,55,Debit Card,0
TXN121990,User_2490,Merchant_556,130.82,Grocery,Purchase,Mobile - Known,Los Angeles,10,0,25,ACH,0
TXN121991,User_2089,Merchant_503,72.16,Gambling,Withdrawal,Mobile - Known,Dallas,7,0,55,Credit Card,0
TXN121992,User_857,Merchant_43,488.37,Jewelry,Transfer,Desktop - Known,Miami,6,0,32,Debit Card,0
TXN121993,User_3012,Merchant_530,331.81,Online Retail,Purchase,Mobile - Known,Dallas,16,0,42,Credit Card,0
TXN121994,User_677,Merchant_798,19.99,Grocery,Purchase,Mobile - New,New York,16,0,32,Credit Card,0
TXN121995,User_1838,Merchant_325,7.26,Grocery,Withdrawal,Desktop - Known,Chicago,22,0,22,Debit Card,0
TXN121996,User_2464,Merchant_166,75.04,Electronics,Deposit,Mobile - Known,Dallas,21,0,52,ACH,0
TXN121997,User_1620,Merchant_436,200.06,Gambling,Purchase,Desktop - New,Unknown/Foreign,12,0,56,Credit Card,0
TXN121998,User_1802,Merchant_611,168.59,Travel,Bill Payment,Desktop - Known,Miami,6,0,40,Debit Card,0
TXN121999,User_2614,Merchant_724,942.31,Grocery,Purchase,Mobile - New,Chicago,15,0,49,Credit Card,0
TXN122000,User_2256,Merchant_718,61.72,Online Retail,Purchase,Mobile - Known,New York,22,0,22,Credit Card,0
TXN122001,User_2639,Merchant_429,265.22,Restaurant,Transfer,Mobile - Known,Los Angeles,7,0,37,Debit Card,0
TXN122002,User_932,Merchant_711,250.66,Grocery,Bill Payment,Desktop - Known,Houston,11,0,19,Credit Card,0
TXN122003,User_1490,Merchant_398,194.54,Online Retail,Deposit,Desktop - Known,New York,21,0,57,Debit Card,0
TXN122004,User_2778,Merchant_192,609.03,Restaurant,Purchase,Desktop - Known,New York,9,0,48,ACH,0
TXN122005,User_1443,Merchant_775,386.63,Restaurant,Transfer,Mobile - Known,Los Angeles,20,0,32,ACH,0
TXN122006,User_2671,Merchant_652,212.73,Restaurant,Withdrawal,Desktop - New,Unknown/Foreign,12,0,44,Credit Card,0
TXN122007,User_298,Merchant_643,79.88,Gas Station,Purchase,ATM,Unknown/Foreign,1,0,42,Wire Transfer,0
TXN122008,User_917,Merchant_611,181.23,Grocery,Purchase,Desktop - New,New York,13,0,51,Debit Card,0
TXN122009,User_1026,Merchant_6,24.33,Travel,Withdrawal,Desktop - Known,Houston,1,0,29,Debit Card,0
TXN122010,User_288,Merchant_264,16.3,Gambling,Bill Payment,Desktop - New,New York,23,0,36,ACH,0
TXN122011,User_1782,Merchant_9,52.75,Restaurant,Purchase,Desktop - Known,Chicago,6,0,54,Debit Card,0
TXN122012,User_1045,Merchant_2,10.25,Travel,Transfer,Desktop - Known,Los Angeles,20,0,46,Debit Card,0
TXN122013,User_986,Merchant_327,70.61,Electronics,Withdrawal,Desktop - New,Miami,22,0,32,Debit Card,0
TXN122014,User_3584,Merchant_211,35.81,Travel,Withdrawal,Desktop - New,New York,15,0,34,Credit Card,0
TXN122015,User_2130,Merchant_139,173.06,Restaurant,Purchase,ATM,Houston,15,0,36,Credit Card,0
TXN122016,User_535,Merchant_586,291.62,Jewelry,Deposit,Desktop - Known,Seattle,21,0,20,Credit Card,0
TXN122017,User_2091,Merchant_242,934.07,Restaurant,Purchase,Desktop - New,Seattle,14,0,34,Cryptocurrency,0
TXN122018,User_443,Merchant_157,356.84,Online Retail,Purchase,Desktop - Known,New York,21,0,22,Credit Card,0
TXN122019,User_3129,Merchant_658,187.96,Travel,Deposit,Mobile - Known,New York,2,0,18,Debit Card,0
TXN122020,User_3098,Merchant_600,214.5,Electronics,Bill Payment,Desktop - New,Chicago,18,0,23,Credit Card,0
TXN122021,User_3072,Merchant_337,462.76,Travel,Bill Payment,Mobile - New,Dallas,2,0,47,Credit Card,0
TXN122022,User_2519,Merchant_696,24.49,Electronics,Deposit,ATM,Los Angeles,20,0,27,Debit Card,0
TXN122023,User_2528,Merchant_40,566.8,Gambling,Deposit,Desktop - New,New York,13,0,40,Credit Card,0
TXN122024,User_3126,Merchant_508,33.18,Electronics,Transfer,ATM,Seattle,7,0,31,Debit Card,0
TXN122025,User_346,Merchant_753,386.9,Online Retail,Deposit,Mobile - Known,Dallas,11,0,53,Debit Card,0
TXN122026,User_302,Merchant_120,102.52,Travel,Transfer,Desktop - Known,New York,17,0,19,ACH,0
TXN122027,User_3917,Merchant_269,227.6,Jewelry,Transfer,Mobile - Known,Chicago,22,0,55,Credit Card,0
TXN122028,User_2542,Merchant_662,656.17,Online Retail,Withdrawal,Mobile - New,Chicago,7,0,43,Wire Transfer,0
TXN122029,User_3941,Merchant_278,43.93,Crypto Exchange,Purchase,Mobile - Known,New York,5,0,52,Debit Card,0
TXN122030,User_1697,Merchant_772,62.2,Grocery,Bill Payment,Desktop - Known,Miami,19,0,33,Debit Card,0
TXN122031,User_2668,Merchant_766,71.19,Crypto Exchange,Deposit,Desktop - Known,Miami,4,0,41,Credit Card,0
TXN122032,User_552,Merchant_214,185.56,Electronics,Bill Payment,ATM,New York,14,0,47,Credit Card,0
TXN122033,User_2140,Merchant_28,565.36,Grocery,Transfer,Desktop - New,Unknown/Foreign,18,0,29,Debit Card,0
TXN122034,User_1298,Merchant_71,377.84,Gambling,Purchase,ATM,New York,4,0,18,Credit Card,0
TXN122035,User_3195,Merchant_408,125.75,Gambling,Withdrawal,Mobile - Known,Los Angeles,3,0,20,Credit Card,0
TXN122036,User_2961,Merchant_44,204.6,Online Retail,Withdrawal,Mobile - Known,Dallas,5,0,38,Debit Card,0
TXN122037,User_2164,Merchant_489,31.92,Restaurant,Purchase,Mobile - Known,Miami,11,0,44,Cryptocurrency,0
TXN122038,User_347,Merchant_653,186.21,Online Retail,Withdrawal,Mobile - Known,Los Angeles,2,0,18,Credit Card,0
TXN122039,User_165,Merchant_662,109.47,Grocery,Withdrawal,Mobile - Known,Miami,8,0,27,Debit Card,0
TXN122040,User_1966,Merchant_461,130.19,Gambling,Purchase,Mobile - Known,New York,5,0,27,Debit Card,0
TXN122041,User_933,Merchant_343,56.39,Electronics,Purchase,Mobile - Known,Seattle,2,0,54,Debit Card,0
TXN122042,User_3581,Merchant_731,72.77,Electronics,Purchase,Desktop - New,Los Angeles,21,0,66,Cryptocurrency,0
TXN122043,User_1002,Merchant_594,51.28,Gas Station,Transfer,Mobile - Known,Seattle,8,0,33,Credit Card,0
TXN122044,User_526,Merchant_654,249.72,Online Retail,Withdrawal,ATM,Los Angeles,18,0,40,Credit Card,0
TXN122045,User_1442,Merchant_590,69.7,Travel,Purchase,Desktop - New,Chicago,9,0,57,Debit Card,0
TXN122046,User_2265,Merchant_592,436.22,Grocery,Purchase,Desktop - New,Unknown/Foreign,3,0,48,Credit Card,1
TXN122047,User_2143,Merchant_119,118.6,Restaurant,Transfer,Mobile - Known,Unknown/Foreign,10,0,33,Cryptocurrency,0
TXN122048,User_901,Merchant_625,139.97,Electronics,Purchase,Mobile - New,Los Angeles,18,0,35,ACH,0
TXN122049,User_3540,Merchant_331,69.09,Travel,Purchase,Desktop - New,Seattle,17,0,76,ACH,0
TXN122050,User_2791,Merchant_56,139.16,Online Retail,Withdrawal,Mobile - Known,Houston,23,0,47,Wire Transfer,0
TXN122051,User_1123,Merchant_557,212.8,Restaurant,Bill Payment,ATM,Houston,19,0,42,Debit Card,0
TXN122052,User_2947,Merchant_619,4.05,Gas Station,Purchase,ATM,Miami,2,0,28,ACH,0
TXN122053,User_48,Merchant_110,24.81,Gas Station,Purchase,Mobile - Known,Chicago,4,0,45,ACH,0
TXN122054,User_2937,Merchant_364,183.01,Gambling,Deposit,Mobile - Known,Chicago,21,0,18,Credit Card,0
TXN122055,User_2648,Merchant_727,19.87,Travel,Purchase,Mobile - New,Seattle,22,0,18,ACH,0
TXN122056,User_971,Merchant_355,16.35,Online Retail,Transfer,Desktop - Known,Miami,12,0,34,Debit Card,0
TXN122057,User_2915,Merchant_141,691.96,Restaurant,Deposit,Desktop - Known,Miami,17,0,20,ACH,0
TXN122058,User_1250,Merchant_378,554.33,Gas Station,Bill Payment,Mobile - Known,Dallas,13,1,42,Debit Card,0
TXN122059,User_1232,Merchant_400,5.66,Online Retail,Deposit,Desktop - Known,Miami,19,0,27,Debit Card,0
TXN122060,User_3714,Merchant_552,138.95,Grocery,Purchase,Desktop - New,Unknown/Foreign,2,0,78,Cryptocurrency,1
TXN122061,User_1688,Merchant_561,341.3,Restaurant,Purchase,Mobile - New,Unknown/Foreign,4,0,41,Credit Card,0
TXN122062,User_69,Merchant_520,1.43,Grocery,Withdrawal,Mobile - Known,Chicago,3,0,47,Credit Card,0
TXN122063,User_3037,Merchant_283,235.17,Online Retail,Purchase,Desktop - Known,Chicago,9,0,39,Debit Card,0
TXN122064,User_1190,Merchant_539,63.14,Travel,Purchase,Desktop - New,Dallas,11,0,49,Debit Card,0
TXN122065,User_1760,Merchant_63,66.45,Gas Station,Withdrawal,Desktop - Known,Dallas,14,1,65,Wire Transfer,0
TXN122066,User_3839,Merchant_462,0.37,Online Retail,Purchase,Mobile - Known,Los Angeles,7,0,25,Credit Card,0
TXN122067,User_968,Merchant_313,10.98,Electronics,Deposit,Mobile - New,New York,13,0,18,ACH,0
TXN122068,User_345,Merchant_738,38.23,Online Retail,Purchase,Mobile - New,New York,11,0,59,Credit Card,0
TXN122069,User_2034,Merchant_358,146.04,Online Retail,Withdrawal,Desktop - New,Chicago,4,0,67,Wire Transfer,1
TXN122070,User_1903,Merchant_33,197.89,Restaurant,Purchase,Mobile - Known,Seattle,0,0,37,Cryptocurrency,0
TXN122071,User_915,Merchant_534,627.59,Online Retail,Purchase,Desktop - Known,New York,1,0,54,Cryptocurrency,0
TXN122072,User_3924,Merchant_555,320.57,Gambling,Purchase,Desktop - Known,Dallas,1,1,44,Wire Transfer,1
TXN122073,User_3976,Merchant_756,60.18,Grocery,Deposit,Mobile - New,Seattle,13,0,18,ACH,0
TXN122074,User_264,Merchant_20,10.41,Electronics,Transfer,Mobile - Known,Seattle,10,0,25,Wire Transfer,0
TXN122075,User_2222,Merchant_425,360.29,Crypto Exchange,Withdrawal,Mobile - Known,Chicago,13,0,32,Credit Card,0
TXN122076,User_826,Merchant_351,5.66,Grocery,Purchase,Mobile - Known,Chicago,5,0,56,Credit Card,0
TXN122077,User_751,Merchant_319,70.84,Online Retail,Withdrawal,ATM,Seattle,15,0,35,Debit Card,0
TXN122078,User_3493,Merchant_337,212.18,Gas Station,Transfer,Mobile - Known,Miami,20,0,42,ACH,0
TXN122079,User_291,Merchant_103,160.23,Online Retail,Deposit,ATM,Miami,18,0,26,Debit Card,0
TXN122080,User_1924,Merchant_438,336.45,Grocery,Purchase,Mobile - Known,Miami,6,0,35,Debit Card,0
TXN122081,User_3172,Merchant_534,84.8,Electronics,Transfer,Desktop - Known,Dallas,2,0,42,ACH,0
TXN122082,User_799,Merchant_63,177.65,Crypto Exchange,Withdrawal,Mobile - Known,Dallas,23,0,31,Credit Card,0
TXN122083,User_1102,Merchant_484,145.56,Gas Station,Deposit,ATM,New York,14,0,53,Credit Card,0
TXN122084,User_3974,Merchant_158,41.92,Electronics,Withdrawal,Mobile - Known,Houston,23,0,44,Debit Card,0
TXN122085,User_2261,Merchant_52,248.71,Online Retail,Transfer,Mobile - New,New York,7,0,45,Wire Transfer,0
TXN122086,User_1482,Merchant_671,171.09,Crypto Exchange,Purchase,Mobile - Known,Los Angeles,15,0,65,Credit Card,0
TXN122087,User_3869,Merchant_513,564.28,Gas Station,Bill Payment,Mobile - New,Miami,9,0,18,Wire Transfer,0
